id	segment_id	chords
151	8	('C', 'major')
151	9	('G', 'dominant7')
151	10	('C', 'minor')
151	11	('D#', 'dominant7')
151	12	('G#', 'major')
151	13	('Ab', 'major')
151	14	('G', 'major64')
151	15	('G', 'dominant7')
151	16	('C', 'M3')
152	1	('C', 'major')
152	2	('F', 'major')
152	3	('D', 'minor7')
152	4	('G', 'major')
152	5	('G', 'dominant7')
152	6	('G', 'major64')
152	7	('G', 'dominant7')
152	8	('C', 'major')
152	9	('E', 'dominant7')
152	10	('A', 'minor')
152	11	('D', 'dominant7')
152	12	('G', 'major')
152	13	('G', 'dominant7')
152	14	('G', 'major64')
152	15	('G', 'dominant7')
152	16	('C', 'major')
153	1	('G', 'dominant7')
153	2	('G', 'major64')
153	3	('G', 'dominant7')
153	4	('G', 'major64')
153	5	('G', 'minor6')
153	6	('G', 'major')
153	7	('G', 'dominant7')
153	8	('C', 'major')
153	9	('A', 'dominant7')
153	10	('D', 'minor7')
153	11	('C', 'dominant7')
153	12	('F', 'major')
153	13	('G', 'dominant7')
153	14	('G', 'ambiguous')
153	15	('G', 'major64')
153	16	('C', 'major')
154	1	('C', 'dominant7')
154	2	('C', 'major')
154	3	('G', 'dominant7')
154	4	('C', 'dominant7')
154	5	('C', 'dominant7')
154	6	('C', 'major')
154	7	('G', 'dominant7')
154	8	('C', 'major')
154	9	('G', 'dominant7')
154	10	('G', 'dominant7')
154	11	('C', 'major')
154	12	('C', 'major')
154	13	('G', 'dominant7')
154	14	('G', 'dominant7')
154	15	('C', 'major')
154	16	('C', 'major')
155	1	('F', 'M3')
155	2	('F', 'major')
155	3	('G', 'ambiguous')
155	4	('G', 'minor6')
155	5	('G', 'dominant7')
155	6	('G', 'major')
155	7	('G', 'dominant7')
155	8	('C', 'minor6')
155	9	('A', 'dominant7')
155	10	('D', 'minor')
155	11	('G', 'dominant7')
155	12	('C', 'major')
155	13	('F', 'major')
155	14	('G', 'major')
155	15	('G', 'dominant7')
155	16	('C', 'major')
156	1	('C', 'major')
156	2	('C', 'major64')
156	3	('C', 'major')
156	4	('G', 'dominant7')
156	5	('C', 'major')
156	6	('C', 'major64')
156	7	('C', 'major')
156	8	('C', 'major')
156	9	('F', 'minor6')
156	10	('F', 'dominant43')
156	11	('E', 'minor7')
156	12	('C', 'major')
156	13	('F', 'minor6')
156	14	('F', 'dominant43')
156	15	('E', 'minor7')
156	16	('C', 'M3')
157	1	('C', 'major')
157	2	('B', 'dominant65')
157	3	('E', 'minor7')
157	4	('C', 'major')
157	5	('B', 'dominant65')
157	6	('A', 'dominant43')
157	7	('G', 'dominant7')
157	8	('C', 'major')
157	9	('A', 'major')
157	10	('A', 'minor64')
157	11	('G', 'dominant7')
157	12	('G', 'major64')
157	13	('E', 'minor7')
157	14	('C', 'dominant7')
157	15	('G', 'dominant7')
157	16	('C', 'M3')
158	1	('G', 'dominant7')
158	2	('G', 'dominant7')
158	3	('G', 'major64')
158	4	('G', 'minor6')
158	5	('G', 'dominant7')
158	6	('G', 'dominant7')
158	7	('C', 'major')
158	8	('C', 'major')
158	9	('G', 'dominant7')
158	10	('G', 'dominant7')
158	11	('C', 'major')
158	12	('C', 'major')
158	13	('G', 'dominant7')
158	14	('G', 'dominant7')
158	15	('C', 'major')
158	16	('C', 'major')
159	1	('F', 'dominant2')
159	2	('F', 'dominant2')
159	3	('E', 'minor7')
159	4	('C', 'major')
159	5	('F', 'dominant2')
159	6	('F', 'dominant2')
159	7	('E', 'minor7')
159	8	('C', 'major')
159	9	('F', 'diminished2')
159	10	('F', 'dominant2')
159	11	('E', 'major6')
159	12	('C', 'dominant7')
159	13	('C', 'major')
159	14	('B', 'dominant65')
159	15	('G', 'dominant7')
159	16	('C', 'major')
160	1	('G', 'major64')
160	2	('G', 'dominant7')
160	3	('G', 'dominant7')
160	4	('G', 'major64')
160	5	('G', 'major64')
160	6	('G', 'dominant7')
160	7	('G', 'dominant7')
160	8	('C', 'M3')
160	9	('Bb', 'dominant2')
160	10	('A', 'minor7')
160	11	('G', 'major64')
160	12	('F#', 'dominant65')
160	13	('F', 'dominant2')
160	14	('E', 'major6')
160	15	('G', 'dominant7')
160	16	('C', 'M3')
161	1	('C', 'major')
161	2	('D', 'dominant43')
161	3	('G', 'dominant7')
161	4	('C', 'major')
161	5	('E', 'minor7')
161	6	('F', 'major')
161	7	('G', 'dominant7')
161	8	('C', 'M3')
161	9	('G', 'dominant7')
161	10	('G', 'dominant7')
161	11	('G', 'minor6')
161	12	('G', 'major64')
161	13	('G', 'dominant7')
161	14	('G', 'dominant7')
161	15	('G', 'dominant7')
161	16	('C', 'M3')
162	1	('G', 'dominant7')
162	2	('G', 'dominant7')
162	3	('C', 'major')
162	4	('C', 'major')
162	5	('G', 'dominant7')
162	6	('G', 'dominant7')
162	7	('C', 'major')
162	8	('C', 'major')
162	9	('F', 'major')
162	10	('B', 'dominant65')
162	11	('C', 'major')
162	12	('C', 'major')
162	13	('F', 'major')
162	14	('B', 'dominant65')
162	15	('G', 'dominant7')
162	16	('C', 'major')
163	1	('C', 'major')
163	2	('C', 'major')
163	3	('B', 'dominant65')
163	4	('G', 'major')
163	5	('C', 'major')
163	6	('C', 'major')
163	7	('D', 'dominant7')
163	8	('G', 'suspension')
163	9	('C', 'major')
163	10	('C', 'major')
163	11	('B', 'dominant65')
163	12	('G', 'major')
163	13	('C', 'major')
163	14	('G#', 'major')
163	15	('D#', 'dominant7')
163	16	('G#', 'suspension')
163	17	('C#', 'major')
163	18	('C#', 'major')
163	19	('G#', 'major')
163	20	('G#', 'major')
163	21	('G#', 'dominant7')
163	22	('G', 'minor6')
163	23	('G', 'dominant7')
163	24	('C', 'M3')
164	1	('G', 'diminished64')
164	2	('G', 'dominant7')
164	3	('G', 'dominant7')
164	4	('C', 'major')
164	5	('G', 'diminished64')
164	6	('G', 'dominant7')
164	7	('G', 'dominant7')
164	8	('A', 'dominant7')
164	9	('D', 'minor')
164	10	('D', 'dominant43')
164	11	('G', 'dominant7')
164	12	('G', 'dominant7')
164	13	('C', 'major')
164	14	('A', 'minor')
164	15	('D', 'dominant43')
164	16	('C', 'M3')
165	1	('E', 'dominant65')
165	2	('F', 'major')
165	3	('F#', 'dominant65')
165	4	('G', 'major')
165	5	('G', 'dominant7')
165	6	('G', 'major64')
165	7	('G', 'dominant7')
165	8	('C', 'major')
165	9	('C', 'dominant7')
165	10	('F', 'major')
165	11	('A', 'dominant7')
165	12	('D', 'minor')
165	13	('G', 'dominant7')
165	14	('G', 'major64')
165	15	('G', 'dominant7')
165	16	('C', 'major')
166	1	('C', 'major')
166	2	('D', 'dominant43')
166	3	('G', 'dominant7')
166	4	('C', 'major')
166	5	('C', 'major')
166	6	('D', 'dominant43')
166	7	('G', 'dominant7')
166	8	('C', 'M3')
166	9	('F', 'major')
166	10	('C', 'major')
166	11	('G', 'dominant7')
166	12	('C', 'major')
166	13	('F', 'major')
166	14	('C', 'major')
166	15	('G', 'dominant7')
166	16	('C', 'major')
167	1	('C', 'major')
167	2	('D', 'dominant43')
167	3	('G', 'dominant7')
167	4	('C', 'major')
167	5	('C', 'major')
167	6	('D', 'dominant43')
167	7	('G', 'dominant7')
167	8	('C', 'major')
167	9	('G', 'dominant7')
167	10	('G', 'major64')
167	11	('G', 'P5')
167	12	('G', 'major64')
167	13	('G', 'dominant7')
167	14	('G', 'major64')
167	15	('G', 'P5')
167	16	('C', 'major')
168	1	('C', 'major')
168	2	('G', 'dominant7')
168	3	('G', 'dominant7')
168	4	('C', 'major')
168	5	('C', 'major')
168	6	('G', 'dominant7')
168	7	('G', 'dominant7')
168	8	('C', 'major')
168	9	('A', 'dominant7')
168	10	('D', 'minor')
168	11	('G', 'dominant7')
168	12	('C', 'major')
168	13	('A', 'dominant7')
168	14	('D', 'minor')
168	15	('G', 'dominant7')
168	16	('C', 'major')
169	1	('C', 'suspension')
169	2	('G', 'major')
169	3	('D', 'dominant7')
169	4	('G', 'M3')
169	5	('G', 'dominant7')
169	6	('C', 'major')
169	7	('G', 'dominant7')
169	8	('C', 'M3')
169	9	('F', 'major')
169	10	('E', 'major6')
169	11	('D', 'dominant43')
169	12	('C', 'major')
169	13	('G', 'dominant7')
169	14	('C', 'major')
169	15	('G', 'dominant7')
169	16	('C', 'M3')
170	1	('G', 'dominant7')
170	2	('C', 'major')
170	3	('G', 'dominant7')
170	4	('C', 'major')
170	5	('G', 'dominant7')
170	6	('C', 'major')
170	7	('G', 'dominant7')
170	8	('C', 'M3')
170	9	('D', 'dominant7')
170	10	('D', 'dominant7')
170	11	('G', 'dominant7')
170	12	('G', 'dominant7')
170	13	('C', 'dominant7')
170	14	('F', 'major')
170	15	('G', 'dominant7')
170	16	('C', 'major')
171	1	('C', 'major')
171	2	('C', 'major')
171	3	('G', 'dominant7')
171	4	('G', 'dominant7')
171	5	('C', 'major')
171	6	('C', 'major')
171	7	('G', 'dominant7')
171	8	('C', 'M3')
171	9	('A', 'minor')
171	10	('A', 'minor64')
171	11	('A', 'minor')
171	12	('A', 'minor64')
171	13	('A', 'minor')
171	14	('A', 'minor64')
171	15	('A', 'minor')
171	16	('A', 'm3')
172	1	('C', 'major')
172	2	('G', 'dominant7')
172	3	('G', 'dominant7')
172	4	('C', 'major')
172	5	('C', 'major')
172	6	('G', 'dominant7')
172	7	('G', 'dominant7')
172	8	('C', 'major')
172	9	('C', 'dominant2')
172	10	('G', 'major')
172	11	('Bb', 'dominant2')
172	12	('F', 'major')
172	13	('F', 'major')
172	14	('C', 'major')
172	15	('G', 'dominant7')
172	16	('C', 'major')
173	1	('C', 'major')
173	2	('G', 'dominant7')
173	3	('G', 'dominant7')
173	4	('C', 'major')
173	5	('C', 'major')
173	6	('G', 'dominant7')
173	7	('G', 'dominant7')
173	8	('C', 'major')
173	9	('A', 'minor')
173	10	('E', 'major')
173	11	('C', 'major')
173	12	('G', 'major')
173	13	('F', 'major')
173	14	('C', 'major')
173	15	('G', 'dominant7')
173	16	('C', 'major')
174	1	('G', 'dominant7')
174	2	('C', 'major')
174	3	('G', 'dominant7')
174	4	('C', 'major')
174	5	('G', 'dominant7')
174	6	('C', 'major')
174	7	('G', 'dominant7')
174	8	('C', 'major')
174	9	('G', 'dominant7')
174	10	('C', 'major')
174	11	('G', 'dominant7')
174	12	('C', 'major')
174	13	('G', 'dominant7')
174	14	('C', 'major')
174	15	('G', 'dominant7')
174	16	('C', 'major')
175	1	('G', 'dominant7')
175	2	('C', 'major')
175	3	('G', 'dominant7')
175	4	('C', 'major')
175	5	('G', 'dominant7')
175	6	('C', 'major')
175	7	('G', 'dominant7')
175	8	('C', 'major')
175	9	('G', 'dominant7')
175	10	('C', 'major')
175	11	('G', 'dominant7')
175	12	('C', 'major')
175	13	('G', 'dominant7')
175	14	('C', 'major')
175	15	('G', 'dominant7')
175	16	('C', 'major')
176	1	('A', 'minor')
176	2	('A', 'minor')
176	3	('E', 'dominant7')
176	4	('A', 'minor')
176	5	('A', 'minor')
176	6	('A', 'minor')
176	7	('E', 'dominant7')
176	8	('A', 'minor')
176	9	('G', 'dominant7')
176	10	('C', 'major')
176	11	('G', 'dominant7')
176	12	('C', 'major')
176	13	('G', 'dominant7')
176	14	('C', 'major')
176	15	('G', 'dominant7')
176	16	('C', 'major')
177	1	('C', 'major')
177	2	('D', 'dominant43')
177	3	('C', 'major')
177	4	('D', 'dominant43')
177	5	('G', 'dominant7')
177	6	('C', 'major')
177	7	('G', 'dominant7')
177	8	('C', 'M3')
177	9	('G', 'dominant7')
177	10	('G', 'dominant7')
177	11	('C', 'major')
177	12	('C', 'major')
177	13	('G', 'dominant7')
177	14	('C', 'major')
177	15	('G', 'dominant7')
177	16	('C', 'M3')
178	1	('F#', 'diminished7')
178	2	('G', 'major64')
178	3	('G', 'dominant7')
178	4	('C', 'major')
178	5	('F#', 'diminished7')
178	6	('G', 'major64')
178	7	('G', 'dominant7')
178	8	('C', 'M3')
178	9	('E', 'dominant7')
178	10	('E', 'dominant7')
178	11	('A', 'minor')
178	12	('E', 'dominant7')
178	13	('E', 'dominant7')
178	14	('E', 'dominant7')
178	15	('A', 'minor')
178	16	('E', 'dominant7')
178	17	('F#', 'minor7')
178	18	('G', 'major64')
178	19	('G', 'dominant7')
178	20	('C', 'major')
178	21	('F#', 'minor7')
178	22	('G', 'major64')
178	23	('G', 'dominant7')
178	24	('C', 'M3')
179	1	('B', 'dominant65')
179	2	('C', 'major')
179	3	('G', 'dominant7')
179	4	('C', 'major')
179	5	('B', 'dominant65')
179	6	('C', 'major')
179	7	('G', 'dominant7')
179	8	('C', 'major')
179	9	('F#', 'dominant65')
179	10	('G', 'major')
179	11	('F#', 'dominant65')
179	12	('G', 'major')
179	13	('G', 'dominant7')
179	14	('G', 'major')
179	15	('G', 'dominant7')
179	16	('C', 'major')
180	1	('C', 'diminished2')
180	2	('C', 'diminished2')
180	3	('C', 'diminished2')
180	4	('C', 'diminished2')
180	5	('A', 'dominant2')
180	6	('A', 'dominant2')
180	7	('D', 'major')
180	8	('G', 'major')
180	9	('D', 'major')
180	10	('G', 'major')
180	11	('G', 'dominant7')
180	12	('G', 'dominant7')
180	13	('C', 'major')
180	14	('C', 'major')
180	15	('G', 'dominant7')
180	16	('G', 'dominant7')
180	17	('C', 'major')
180	18	('C', 'major')
181	1	('A', 'dominant43')
181	2	('G', 'major')
181	3	('G', 'dominant7')
181	4	('C', 'major')
181	5	('A', 'dominant43')
181	6	('G', 'dominant7')
181	7	('G', 'dominant7')
181	8	('C', 'major')
181	9	('Eb', 'dominant7')
181	10	('Ab', 'major')
181	11	('Eb', 'dominant7')
181	12	('Ab', 'major')
181	13	('Eb', 'dominant7')
181	14	('Ab', 'major')
181	15	('Eb', 'dominant7')
181	16	('Ab', 'major')
181	17	('A', 'dominant43')
181	18	('G', 'major')
181	19	('G', 'dominant7')
181	20	('C', 'major')
181	21	('A', 'dominant43')
181	22	('G', 'dominant7')
181	23	('G', 'dominant7')
181	24	('C', 'major')
182	1	('C', 'major')
182	2	('G', 'dominant7')
182	3	('C', 'major')
182	4	('G', 'dominant7')
182	5	('C', 'major')
182	6	('G', 'dominant7')
182	7	('C', 'major')
182	8	('C', 'major')
182	9	('C', 'major')
182	10	('G', 'dominant7')
182	11	('C', 'major')
182	12	('G', 'dominant7')
182	13	('C', 'minor')
182	14	('Bb', 'major64')
182	15	('Bb', 'dominant7')
182	16	('Eb', 'major')
182	17	('Bb', 'dominant7')
182	18	('Eb', 'major')
182	19	('Bb', 'dominant7')
182	20	('Eb', 'major')
182	21	('Bb', 'dominant7')
182	22	('Eb', 'major')
182	23	('Bb', 'dominant7')
182	24	('Eb', 'major')
182	25	('G', 'dominant7')
182	26	('C', 'major')
182	27	('G', 'dominant7')
182	28	('C', 'major')
182	29	('G', 'dominant7')
182	30	('C', 'major')
182	31	('G', 'dominant7')
182	32	('C', 'major')
183	1	('C', 'major')
183	2	('C', 'major')
183	3	('C', 'dominant2')
183	4	('G', 'dominant7')
183	5	('G', 'dominant7')
183	6	('C', 'major')
183	7	('C', 'major')
183	8	('C', 'major')
183	9	('G', 'dominant7')
183	10	('C', 'major')
183	11	('Ab', 'major')
183	12	('Ab', 'major')
183	13	('G', 'major64')
183	14	('G', 'major64')
183	15	('F#', 'dominant65')
183	16	('G', 'major64')
183	17	('G', 'dominant7')
183	18	('C', 'major')
184	1	('C', 'major')
184	2	('G', 'dominant7')
184	3	('G', 'P5')
184	4	('C', 'major')
184	5	('C', 'major')
184	6	('G', 'dominant7')
184	7	('G', 'dominant7')
184	8	('C', 'major')
184	9	('Ab', 'major')
184	10	('Eb', 'major')
184	11	('F', 'minor')
184	12	('C', 'major')
184	13	('G', 'dominant7')
184	14	('C', 'major')
184	15	('G', 'dominant7')
184	16	('C', 'major')
185	1	('C', 'major')
185	2	('C', 'major')
185	3	('B', 'dominant65')
185	4	('B', 'dominant65')
185	5	('D#', 'diminished7')
185	6	('F', 'major')
185	7	('F#', 'dominant65')
185	8	('G', 'major')
185	9	('C', 'major')
185	10	('Eb', 'major')
185	11	('C', 'minor')
185	12	('D', 'major')
185	13	('Eb', 'diminished2')
185	14	('E', 'minor7')
185	15	('G', 'dominant7')
185	16	('C', 'M3')
186	1	('C', 'major')
186	2	('F', 'major')
186	3	('B', 'diminished')
186	4	('E', 'minor')
186	5	('C', 'major')
186	6	('C', 'major')
186	7	('G', 'dominant7')
186	8	('C', 'major')
186	9	('G', 'major')
186	10	('F#', 'dominant65')
186	11	('G', 'major')
186	12	('D', 'dominant7')
186	13	('G', 'major')
186	14	('F#', 'dominant65')
186	15	('D', 'dominant7')
186	16	('G', 'suspension')
187	1	('C', 'major')
187	2	('B', 'dominant65')
187	3	('G', 'dominant7')
187	4	('C', 'major')
187	5	('C', 'major')
187	6	('B', 'dominant65')
187	7	('G', 'dominant7')
187	8	('C', 'major')
187	9	('A', 'minor')
187	10	('E', 'major')
187	11	('C#', 'diminished7')
187	12	('D', 'major')
187	13	('B', 'dominant65')
187	14	('C', 'major')
187	15	('D', 'dominant43')
187	16	('C', 'major')
188	1	('A', 'minor64')
188	2	('A', 'minor')
188	3	('A', 'minor64')
188	4	('A', 'minor')
188	5	('A', 'major6')
188	6	('C', 'major')
188	7	('G', 'dominant7')
188	8	('C', 'major')
188	9	('C', 'minor64')
188	10	('C', 'major')
188	11	('A', 'major6')
188	12	('A', 'minor')
188	13	('F', 'major')
188	14	('E', 'minor64')
188	15	('E', 'major')
188	16	('A', 'minor')
189	1	('E', 'dominant7')
189	2	('E', 'minor64')
189	3	('E', 'dominant7')
189	4	('E', 'minor64')
189	5	('E', 'dominant7')
189	6	('C', 'minor6')
189	7	('D', 'dominant2')
189	8	('A', 'minor')
189	9	('F', 'minor6')
189	10	('E', 'minor64')
189	11	('D', 'dominant43')
189	12	('C', 'minor6')
189	13	('F#', 'minor7')
189	14	('E', 'major64')
189	15	('E', 'dominant7')
189	16	('A', 'M3')
190	1	('D', 'dominant43')
190	2	('E', 'major')
190	3	('A', 'minor')
190	4	('C', 'major')
190	5	('D', 'dominant43')
190	6	('E', 'dominant43')
190	7	('D', 'dominant43')
190	8	('C', 'major')
190	9	('F', 'major')
190	10	('Bb', 'major')
190	11	('G', 'dominant7')
190	12	('C', 'major')
190	13	('F', 'major')
190	14	('Bb', 'major')
190	15	('E', 'dominant7')
190	16	('A', 'minor')
191	1	('F', 'major')
191	2	('C', 'major')
191	3	('G', 'dominant7')
191	4	('C', 'major')
191	5	('D', 'dominant43')
191	6	('C', 'major')
191	7	('G', 'dominant7')
191	8	('C', 'major')
191	9	('D', 'dominant7')
191	10	('G', 'major')
191	11	('D', 'dominant7')
191	12	('G', 'major')
191	13	('D', 'dominant7')
191	14	('G', 'major')
191	15	('D', 'dominant7')
191	16	('C', 'major')
191	17	('F', 'major')
191	18	('C', 'major')
191	19	('G', 'dominant7')
191	20	('C', 'major')
191	21	('D', 'dominant43')
191	22	('C', 'major')
191	23	('G', 'dominant7')
191	24	('C', 'major')
192	1	('G', 'dominant7')
192	2	('C', 'major')
192	3	('G', 'dominant7')
192	4	('C', 'major')
192	5	('G', 'dominant7')
192	6	('C', 'major')
192	7	('G', 'dominant7')
192	8	('C', 'major')
192	9	('D', 'dominant7')
192	10	('G', 'major')
192	11	('D', 'dominant7')
192	12	('G', 'dominant7')
192	13	('G', 'dominant7')
192	14	('C', 'major')
192	15	('G', 'dominant7')
192	16	('C', 'major')
193	1	('E', 'major6')
193	2	('E', 'major6')
193	3	('G', 'dominant7')
193	4	('G', 'dominant7')
193	5	('Bb', 'dominant2')
193	6	('F', 'minor6')
193	7	('F', 'dominant2')
193	8	('C', 'major')
193	9	('A', 'm3')
193	10	('D', 'minor7')
193	11	('B', 'dominant43')
193	12	('G#', 'ambiguous')
193	13	('A', 'm3')
193	14	('D', 'minor7')
193	15	('G', 'dominant7')
193	16	('C', 'major')
194	1	('C', 'minor7')
194	2	('Ab', 'major')
194	3	('F', 'dominant43')
194	4	('G', 'major')
194	5	('G', 'dominant7')
194	6	('C', 'major')
194	7	('G', 'dominant7')
194	8	('C', 'major')
194	9	('C', 'major')
194	10	('B', 'major6')
194	11	('A', 'dominant43')
194	12	('G', 'major')
194	13	('E', 'major')
194	14	('F', 'major')
194	15	('G', 'dominant7')
194	16	('C', 'major')
195	1	('A', 'minor')
195	2	('A', 'minor')
195	3	('A', 'minor')
195	4	('A', 'minor')
195	5	('C', 'minor6')
195	6	('D', 'minor')
195	7	('D#', 'dominant65')
195	8	('E', 'major')
195	9	('E', 'dominant7')
195	10	('A', 'minor')
195	11	('E', 'dominant7')
195	12	('A', 'minor')
195	13	('C', 'minor6')
195	14	('B', 'minor7')
195	15	('E', 'unison')
195	16	('A', 'unison')
196	1	('C', 'major')
196	2	('G', 'dominant7')
196	3	('G', 'dominant7')
196	4	('C', 'major')
196	5	('C', 'major')
196	6	('G', 'dominant7')
196	7	('G', 'dominant7')
196	8	('C', 'major')
196	9	('A', 'minor')
196	10	('E', 'major')
196	11	('C', 'major')
196	12	('G', 'major')
196	13	('F', 'major')
196	14	('C', 'major')
196	15	('G', 'dominant7')
196	16	('C', 'major')
196	17	('C', 'major')
196	18	('G', 'dominant7')
196	19	('G', 'dominant7')
196	20	('C', 'major')
196	21	('C', 'major')
196	22	('G', 'dominant7')
196	23	('G', 'dominant7')
196	24	('C', 'major')
197	1	('A', 'minor')
197	2	('E', 'dominant7')
197	3	('E', 'dominant7')
197	4	('A', 'minor')
197	5	('A', 'minor')
197	6	('G', 'major64')
197	7	('G', 'dominant7')
197	8	('C', 'major')
197	9	('G', 'dominant7')
197	10	('C', 'major')
197	11	('G', 'dominant7')
197	12	('C', 'major')
197	13	('G', 'dominant7')
197	14	('C', 'major')
197	15	('E', 'dominant7')
197	16	('A', 'minor')
198	1	('A', 'minor')
198	2	('D', 'minor')
198	3	('D', 'minor')
198	4	('G', 'major')
198	5	('G', 'dominant7')
198	6	('G', 'major64')
198	7	('G', 'dominant7')
198	8	('C', 'major')
198	9	('A', 'minor')
198	10	('D', 'dominant7')
198	11	('G', 'major')
198	12	('D', 'dominant7')
198	13	('G', 'major')
198	14	('E', 'major')
198	15	('E', 'dominant7')
198	16	('A', 'm3')
199	1	('G', 'dominant7')
199	2	('C', 'major')
199	3	('G', 'dominant7')
199	4	('C', 'major')
199	5	('G', 'dominant7')
199	6	('C', 'major')
199	7	('G', 'dominant7')
199	8	('C', 'major')
199	9	('D', 'dominant7')
199	10	('G', 'major')
199	11	('D', 'dominant7')
199	12	('G', 'major')
199	13	('G', 'dominant7')
199	14	('C', 'major')
199	15	('G', 'dominant7')
199	16	('C', 'major')
200	1	('G', 'dominant7')
200	2	('C', 'major')
200	3	('D', 'dominant7')
200	4	('G', 'major')
200	5	('G', 'dominant7')
200	6	('C', 'major')
200	7	('D', 'dominant7')
200	8	('A', 'minor7')
200	9	('A', 'minor7')
200	10	('A', 'minor7')
200	11	('F#', 'dominant43')
200	12	('G', 'major')
200	13	('G', 'dominant7')
200	14	('C', 'major')
200	15	('G', 'dominant7')
200	16	('C', 'M3')
201	1	('G', 'dominant7')
201	2	('G', 'dominant7')
201	3	('G', 'major64')
201	4	('G', 'dominant7')
201	5	('G', 'dominant7')
201	6	('G', 'dominant7')
201	7	('G', 'dominant7')
201	8	('C', 'major')
201	9	('A', 'dominant43')
201	10	('G', 'major')
201	11	('D', 'dominant7')
201	12	('G', 'major')
201	13	('D', 'dominant43')
201	14	('C', 'major')
201	15	('G', 'dominant7')
201	16	('C', 'M3')
202	1	('G#', 'diminished')
202	2	('G', 'major64')
202	3	('G', 'dominant7')
202	4	('G', 'major64')
202	5	('G#', 'diminished')
202	6	('G', 'major64')
202	7	('G', 'dominant7')
202	8	('C', 'major')
202	9	('C', 'suspension')
202	10	('C', 'dominant7')
202	11	('F', 'major')
202	12	('F', 'M3')
202	13	('G', 'dominant7')
202	14	('G', 'major64')
202	15	('G', 'dominant7')
202	16	('C', 'major')
203	1	('C', 'major')
203	2	('C', 'suspension')
